bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
19.324,2.6153,0,37774.7887,4.6471,77.6767,92,1,2
21.1865,2.9652,0,90779.0741,9.2573,84.6813,94,1,1
32.6848,1.8888,0,88241.8108,4.7205,8.9094,16,1,0
12.5611,1.9125,0,65603.8594,0.6627,69.8578,14,0,1
40.1703,0.4232,0,90119.2553,0.9636,62.2018,50,2,1
49.2606,1.3325,0,98397.1933,7.5252,54.5794,82,0,2
42.1651,4.4244,1,12216.8478,6.4839,95.7836,5,2,0
21.9739,0.0933,0,33072.7827,3.0449,37.6324,32,0,1
28.2811,4.2944,0,110838.6564,8.8523,8.2354,55,1,1
45.2577,1.0936,1,89039.3748,5.0204,117.9703,17,2,2
44.4909,2.1387,0,19564.9732,2.2344,84.8029,14,0,1
18.0347,0.9009,0,36341.6871,7.1088,43.1572,68,0,2
34.2251,2.3087,0,65689.1969,8.7326,69.7124,58,2,1
42.1897,2.0999,0,109519.575,5.1023,10.764,1,0,1
31.7532,1.0034,0,2142.6717,3.7333,106.8762,61,0,0
11.9255,2.4785,1,91380.284,8.6546,46.898,85,2,1
32.8908,0.0248,1,73003.6334,9.9915,85.0057,43,2,2
49.438,4.5448,0,15344.0902,4.3379,38.0029,47,1,0
17.8848,4.3105,0,72557.5149,9.0678,37.8353,49,0,1
20.2898,4.9164,1,63019.9006,9.6137,47.2326,88,0,2
29.1624,1.7653,0,16000.9778,4.5771,111.7911,78,0,1
19.1629,3.1689,0,29036.5504,0.6146,88.5029,18,0,1
33.6798,4.3466,1,118155.914,5.7264,118.9734,55,2,2
11.7519,0.0495,0,106570.0497,3.3243,51.2119,24,0,2
19.0706,2.6812,1,92213.8638,2.1676,59.8651,91,2,0
32.376,3.1037,1,69317.7206,5.2106,59.021,11,0,1
26.9913,1.4972,1,17636.7124,3.5811,82.7153,79,2,1
43.8598,4.9118,0,35865.1089,7.6734,38.8791,23,2,0
37.2075,3.1418,0,82784.1183,9.9954,55.5999,100,2,0
31.167,0.854,1,67177.99,5.1523,55.7062,30,1,0
38.4863,2.9519,1,2603.1335,0.9509,67.3975,75,0,1
37.6134,3.9374,0,12854.7495,5.3557,107.9569,83,1,1
32.6223,4.7158,0,112917.6912,7.4844,95.1325,80,0,2
17.2525,0.9067,0,88264.9609,8.6825,35.3649,92,1,0
45.6679,3.1423,0,72918.9635,4.8691,105.0967,61,0,1
38.7278,2.3965,1,19044.3214,3.5038,6.1059,23,0,0
15.2751,0.2493,1,107828.9195,4.3213,28.1206,47,0,0
27.0044,3.4782,1,14161.2805,0.5519,46.0412,32,0,1
33.4155,1.0971,0,59338.8024,5.1788,107.2087,23,2,2
19.6448,0.6437,1,73813.2081,9.6215,35.6226,33,0,1
39.1645,2.665,0,34026.9233,3.5036,103.9216,0,0,2
36.5627,2.6175,0,31755.287,9.8123,34.9341,52,0,2
49.3059,4.7826,1,111637.9299,4.9826,21.2666,84,0,0
45.3836,1.6399,0,67667.5105,2.6223,64.9052,87,2,0
30.7738,2.5575,0,54555.4806,3.3667,92.3132,33,1,0
23.6493,2.6277,1,106353.3567,3.8215,73.4045,84,1,0
47.5878,3.8201,1,110113.8539,2.8178,55.4617,72,0,0
20.0731,2.3435,1,87323.7689,6.0263,16.7724,33,0,1
19.6214,4.4515,1,48520.048,7.8391,100.9376,13,0,0
15.4856,4.2433,0,89102.7517,9.8054,14.9021,68,2,1
46.0462,4.4466,1,104801.5355,4.7477,69.7275,82,2,1
45.9599,4.0309,1,54184.6971,1.5978,91.9501,8,1,2
22.8532,2.8328,1,62630.0579,4.2982,30.4082,100,0,1
35.2432,4.5221,1,33977.1407,6.8355,83.797,9,0,2
35.6355,1.949,1,79012.716,8.3239,23.48,100,2,0
16.2473,0.0277,0,106866.0307,3.1991,38.9642,84,1,2
14.4495,4.9548,0,78423.5009,7.029,16.7901,15,1,1
17.5862,3.8903,0,32918.5808,8.8448,53.0897,48,2,0
42.8388,0.7383,0,82263.4746,8.4236,54.9974,14,1,2
37.4763,3.1973,0,4893.2228,7.0754,51.0539,70,2,0
16.6232,2.5883,1,88239.5201,0.8787,91.206,35,1,2
27.3994,3.0658,0,29286.0289,5.6547,73.4535,100,0,2
20.0344,3.0564,1,110570.8641,0.0727,55.6451,65,2,2
19.2616,4.5273,1,41949.2462,9.8011,85.1792,91,0,2
46.9945,3.4906,0,87717.2123,6.5949,83.4526,83,2,1
15.6423,1.7324,1,111624.2228,9.083,2.9165,72,1,1
12.3825,3.8221,1,14754.4545,7.6432,88.6942,70,1,2
12.2496,2.5451,0,94585.8463,2.2631,69.5266,48,1,2
21.8892,2.6068,1,45005.6131,3.5722,92.5318,37,1,0
29.1588,3.2802,0,106590.7493,4.5244,82.7919,32,2,0
20.1926,0.1291,0,25522.5642,1.0897,39.2933,66,1,2
47.4509,3.8146,0,55759.7058,3.6206,5.1064,74,1,2
25.935,2.8014,0,47336.8065,2.7844,49.4216,2,2,2
31.5494,3.6015,0,97394.2473,1.6667,16.8607,17,2,2
15.6302,0.5662,0,89488.1203,9.0892,31.323,27,1,2
18.1689,2.7495,1,54330.9697,2.6678,45.134,83,0,0
29.7548,2.3747,0,39589.7408,1.975,115.3409,41,2,1
18.6542,1.902,0,113876.5262,3.9901,101.8004,89,1,2
41.5226,4.586,1,78826.5655,2.3276,81.3511,58,0,2
49.7053,2.8586,0,97551.0167,9.3659,0.452,90,0,1
41.8853,0.4483,1,12051.0038,5.7478,46.252,90,1,1
32.3731,4.0789,1,325.8892,7.6932,2.3554,74,2,0
12.0856,4.8563,1,4077.0528,9.9142,50.3814,25,0,2
27.2714,0.2276,1,104684.4793,6.6029,72.0447,55,0,2
11.9403,3.8676,0,2543.315,9.1145,103.2997,0,1,2
22.13,4.6428,1,55275.1514,4.2005,112.0584,92,2,1
32.2419,3.9997,1,109806.9823,6.028,64.7542,5,2,1
46.31,0.4931,0,107147.5891,9.2265,36.8222,73,2,0
44.1122,3.3541,0,73313.9098,5.5684,39.2304,95,0,2
25.9785,2.0539,0,21645.3427,1.643,60.4813,13,1,2
20.3701,4.9947,0,88113.3517,0.1653,50.9896,5,2,1
43.3526,3.4655,0,110516.7031,1.6351,54.9475,6,0,1
37.949,4.8594,0,45208.6553,1.8747,19.5322,34,0,2
48.8822,1.8268,1,1544.9477,3.5722,59.1436,37,0,2
25.7611,3.4195,1,30884.2576,8.246,25.8756,67,1,0
15.2735,1.7577,1,103652.8501,9.1455,49.0695,71,0,0
16.9816,1.2356,0,8170.4358,0.3267,105.7852,58,2,1
13.3591,1.0256,0,54196.1194,2.2491,38.6036,90,2,2
30.8304,0.5373,0,9592.0442,1.0683,21.7702,64,2,2
24.7985,3.4326,1,83518.5677,6.0239,69.5368,93,1,0
10.2215,2.1626,1,78301.3397,8.151,10.7089,14,0,1
31.0023,1.4064,0,80719.2114,3.7743,36.4147,14,1,2
19.1107,0.352,1,47483.4876,4.8884,62.7632,51,2,2
32.0864,3.6609,1,66745.7594,5.8479,4.8483,68,2,2
10.9184,4.1215,1,59391.9223,0.387,111.329,65,2,0
45.8635,2.7784,1,31529.1089,1.0249,74.8889,30,1,2
34.21,0.5572,0,37364.7819,5.4032,3.554,95,2,2
24.0391,4.0904,0,24592.2564,6.4899,38.532,14,1,2
15.2801,2.2958,0,45033.6316,4.6203,103.9125,47,1,2
35.8849,4.7488,0,1132.0799,8.9526,6.1691,74,1,1
43.3982,0.1683,1,38309.0658,1.1057,108.1073,74,0,0
42.9031,3.095,0,61176.4072,2.6217,25.4091,71,2,2
20.0881,4.6467,0,56723.6869,3.3969,76.6933,35,0,2
39.6028,2.5293,1,50053.5804,8.6808,65.8018,33,0,0
20.992,2.619,1,80969.0717,3.9937,0.4667,90,1,1
39.5439,1.8024,0,83817.4483,3.7692,9.3724,34,1,0
32.0659,1.8629,1,77060.0812,3.5705,7.6348,40,1,1
49.8861,1.651,0,83384.3856,1.4552,24.1639,27,2,2
10.6681,1.323,1,25875.9952,3.5836,70.4122,74,1,1
42.1904,1.5861,0,85452.5808,5.926,81.5482,80,2,0
17.7682,0.9409,0,74820.3377,4.4352,43.514,0,0,1
19.6308,0.6905,0,52077.2667,2.1518,30.6501,10,0,0
46.5833,2.8625,1,50671.1802,2.655,33.5715,6,2,0
41.202,4.5214,0,77882.2159,6.9876,50.836,43,2,0
13.5719,2.3063,0,98720.0007,4.5025,84.1154,48,1,2
42.6454,3.0156,0,96204.4778,7.8032,15.9069,100,1,0
45.139,0.0356,1,4511.292,2.9625,95.6852,32,1,1
20.7643,1.0291,1,95122.9377,5.906,72.3541,86,2,0
38.3262,1.7677,1,15361.0416,7.115,103.8437,30,2,1
32.2552,2.6809,0,98064.3725,2.0813,9.5407,98,0,0
18.4628,3.6544,1,26313.9011,2.7731,49.8704,13,2,2
49.2702,1.6225,0,53712.2378,8.9633,28.1839,36,2,2
34.365,4.6427,1,31917.0697,3.3225,79.5738,92,2,0
26.9615,4.2677,0,6568.0607,0.6988,98.378,71,2,2
24.122,2.4114,0,108431.052,7.1232,29.7891,84,0,0
14.1721,4.6389,0,56494.8733,1.551,85.1891,33,2,1
13.4627,0.7651,1,43002.8397,9.3503,38.4339,53,1,0
39.4661,4.3395,1,62606.1714,8.8354,9.2491,29,0,2
28.1861,4.5687,1,51173.4373,1.875,59.7855,75,0,2
28.9205,4.0212,1,88390.1814,8.3747,53.138,93,2,2
10.0945,0.4465,0,15165.0541,0.2048,44.0325,15,2,1
15.1232,4.3992,1,112340.6869,9.3331,91.4627,41,0,0
48.0378,2.5617,0,106315.4333,9.0994,40.0751,24,0,0
41.0311,1.2388,0,34580.3037,1.2227,31.027,22,1,2
31.2913,1.5994,1,94520.0294,1.5776,69.5075,81,0,0
14.2427,0.9015,1,68037.0038,0.4929,80.5243,34,1,1
47.1415,4.8823,0,50480.3591,6.7715,28.1769,64,0,1
28.0287,2.7555,0,54856.9781,9.4556,11.9353,32,1,2
29.2369,0.4072,0,45884.4448,2.9806,74.7332,84,2,0
37.0706,1.2447,0,97968.5736,6.5512,47.6894,90,1,2
15.682,0.7228,1,69728.1511,1.2065,80.6302,33,0,2
42.142,3.6681,1,53903.8878,5.6522,35.9348,81,0,1
17.4497,1.9971,0,16545.5019,8.6867,28.5839,78,1,1
36.7581,1.2645,0,103829.502,4.2963,118.7191,95,1,1
19.9824,3.1832,1,84743.9071,3.2024,29.3513,33,1,0
44.3851,0.3439,1,98167.8037,8.2715,22.368,7,0,1
11.2109,0.0357,1,92215.8448,1.065,15.7932,9,2,2
20.7398,3.6054,1,56413.4281,9.9906,62.98,30,2,0
44.718,3.9449,1,6933.5199,3.2077,69.5905,29,0,0
37.2149,2.5389,1,22535.1294,4.0377,18.8612,18,1,2
40.3137,3.1607,1,20064.7109,2.5496,62.9367,20,0,0
37.2863,4.337,1,20346.044,9.3359,10.9128,100,1,2
40.4062,3.8469,1,17690.6119,3.5563,43.6209,69,1,2
34.0518,1.25,1,117208.8167,0.7905,96.3735,96,2,0
25.0398,2.4366,1,25482.8082,5.2103,94.519,65,1,0
25.9233,4.6413,1,62708.3565,4.9497,94.0516,56,0,1
11.8686,4.0133,0,27138.5508,0.4723,61.6466,49,1,0
18.182,0.5357,0,81782.6387,9.235,115.5442,12,0,1
22.4811,3.6566,0,43334.6975,6.4628,66.3243,25,1,0
19.4514,0.6627,0,75701.7735,7.2323,43.7869,5,0,0
15.4923,3.5972,0,98089.8766,5.0344,18.706,93,1,2
18.192,4.8267,1,44067.2091,8.2662,24.3433,27,2,2
18.398,1.3931,0,34373.1542,8.029,68.6513,6,0,0
19.616,3.3356,0,79232.3181,3.1044,97.2066,89,2,1
49.597,4.7555,1,96817.3408,1.0093,30.3536,43,2,2
37.2459,4.0526,1,72617.9776,7.6606,21.0597,100,1,2
29.1604,1.9143,1,62481.8907,7.8132,5.3278,65,2,2
38.4527,2.4788,1,75342.7659,6.1819,74.9333,18,2,0
31.0913,2.2413,0,104315.562,1.3107,102.3583,55,2,1
43.0975,4.1986,0,95799.9534,4.8812,48.0555,15,2,1
11.6363,1.6344,1,42156.0332,8.0294,41.5896,44,2,2
24.2854,4.0964,1,61915.2769,7.7049,89.4125,78,0,2
10.6401,2.3883,0,37916.1039,9.8726,36.8961,11,0,0
34.4865,2.3338,0,52919.0803,3.7544,65.6659,74,2,1
14.7829,3.5638,1,63657.0196,8.6805,3.1709,89,0,1
32.5433,2.1125,0,48887.8351,4.0498,105.695,23,0,2
44.8404,0.4355,0,29586.7014,4.7293,11.111,44,0,1
34.7297,0.4404,1,66117.6322,1.1466,7.4904,30,2,2
39.7808,0.6841,1,27117.4459,4.5015,59.8775,4,2,0
41.9494,1.2515,1,72998.8727,1.1255,55.4621,31,2,2
47.4073,2.9226,1,103328.4796,5.679,9.3727,65,2,2
34.5995,3.0926,0,4961.505,2.0974,85.1373,65,2,2
29.8908,2.1025,1,79475.8401,1.7288,88.4865,90,0,1
44.5853,2.4184,0,48303.3,3.7796,85.4737,11,2,2
43.0546,2.5907,1,96753.9612,2.5106,118.892,81,0,2
32.7265,4.3152,0,102153.7214,6.6412,31.2116,98,1,1
24.1187,2.1089,0,27686.2355,3.6344,11.9959,66,2,1
48.1543,4.9583,1,76452.0528,0.8734,88.8951,61,0,2
46.1035,0.019,1,10537.128,3.3759,33.9007,24,0,0
47.997,1.3567,0,26730.3768,4.9098,30.2071,45,0,2
13.3895,2.6155,0,59036.0881,6.897,85.7197,97,1,1
27.5551,4.7428,0,70940.8169,4.179,73.5571,50,2,2
35.2684,4.3703,1,78688.7864,7.6825,49.174,77,1,2
24.0766,0.8359,1,98250.2003,2.9275,90.2306,45,0,0
27.9485,4.4496,0,79155.2734,1.9928,108.9143,12,2,0
45.8945,2.5457,0,35577.7202,6.0906,93.349,24,1,2
44.6498,1.2582,1,73257.6248,2.1952,30.6965,95,1,0
47.1528,1.7631,1,97720.8581,7.9854,113.7864,5,1,1
37.7618,0.0885,0,101004.9919,1.623,48.0665,42,1,2
15.1336,2.3441,1,78218.0148,5.3986,67.7657,50,2,2
29.8027,4.8841,1,92137.5781,0.7988,90.3367,60,0,2
44.707,1.7422,0,15733.8642,8.361,64.7453,90,1,0
19.6762,2.5594,0,64802.1814,7.3433,105.4472,85,1,2
14.3868,2.5255,0,103622.1178,7.9578,106.1708,20,2,0
46.8289,1.3213,0,74968.7422,3.0657,71.9975,90,1,1
42.0563,0.5499,0,68107.9229,1.9785,18.6437,0,0,0
21.4607,4.8063,1,71452.2987,8.4336,48.7322,54,1,1
43.3234,3.9529,0,65388.4794,9.1889,44.9893,16,2,0
24.2507,0.1788,1,86674.0199,9.5804,89.4308,69,0,1
48.2149,2.5146,1,78844.4899,9.8988,95.0919,39,1,1
34.0587,1.8554,1,113346.3188,5.2955,93.267,64,2,0
20.945,0.629,0,89692.1727,7.3968,27.3064,73,2,0
10.7636,4.4731,0,112778.8089,6.7377,13.8997,42,2,1
36.3314,1.738,0,78275.3096,3.0361,30.6306,79,1,2
49.4566,1.4134,0,99119.7912,4.2062,100.4931,65,2,1
18.9901,4.2737,1,21480.1334,4.4554,50.4227,58,1,0
29.6106,1.6566,1,109673.5757,2.7655,34.0272,92,1,0
42.1324,4.5141,1,108854.4596,8.5854,20.8086,88,0,1
44.2925,4.4512,1,73960.9078,1.9504,93.9105,56,0,1
17.8612,0.6897,0,104336.4489,5.1504,111.5101,64,2,0
41.9246,4.2224,1,52029.0204,8.198,45.2577,33,2,1
33.9579,3.3942,0,98409.3225,3.6003,69.1727,20,2,0
16.4797,0.728,0,60709.3103,6.5311,118.883,3,2,1
47.438,0.2165,1,5506.0868,0.9325,76.1533,12,2,2
23.3382,1.0508,1,97053.0811,8.988,17.6011,90,0,0
47.8271,1.0175,0,44020.8079,1.6287,72.6051,53,1,2
32.6294,3.694,1,27741.6921,6.4345,1.0037,15,0,1
40.5009,3.793,1,83696.4772,0.8195,82.7098,12,1,2
28.9459,2.6762,0,98055.4687,2.8677,92.447,95,2,0
46.843,3.5793,0,5833.9205,0.7705,111.2505,28,1,1
26.5708,3.6301,0,33087.8101,0.3065,52.9358,67,1,0
29.3431,4.0552,0,45981.0589,2.8649,91.4539,5,2,1
31.3286,0.5448,0,730.2339,5.4105,19.7273,7,0,2
24.7608,0.1603,0,38818.767,7.3922,91.1103,71,1,0
35.3765,3.5833,0,89935.587,7.0644,11.1196,0,0,0
49.9329,0.9767,1,23182.9077,2.2893,117.8403,67,1,0
32.6028,2.6603,0,13123.0157,8.2581,54.7451,74,2,2
24.5138,0.6478,1,52675.4796,6.4978,73.3596,98,0,0
21.9092,0.6434,1,21474.0305,6.2131,15.8229,11,1,2
11.907,1.2654,1,100390.8712,5.3582,104.76,94,1,1
25.5291,2.7873,0,40375.1672,6.1526,38.159,12,1,0
37.409,2.2359,1,43016.0884,6.9677,48.811,43,1,0
49.0208,4.5056,0,110413.0113,6.8899,22.573,2,0,1
40.724,1.1404,1,28668.6517,2.6485,99.2032,57,1,0
48.3708,4.3613,0,54657.3389,4.2325,40.253,95,0,1
32.5817,2.1415,1,11981.1186,1.3658,103.2931,37,1,1
37.6527,2.9923,0,32811.8976,2.1145,44.2099,87,2,0
32.4386,0.7577,1,669.213,5.8435,3.8608,49,1,0
21.4562,0.4337,0,76264.9711,4.4458,37.2182,59,2,0
47.574,3.4475,1,48893.3727,8.0615,88.779,100,2,0
22.2718,3.2833,0,112461.6332,8.5267,83.7788,66,2,2
16.0437,4.6314,1,103361.2807,0.379,2.5702,6,0,1
23.5511,4.0043,1,57390.1089,3.3774,21.5361,27,0,1
37.282,1.393,0,50517.6821,8.5521,4.7071,56,2,2
46.1858,1.1535,1,81172.825,7.7596,116.2982,54,1,1
22.2064,3.7955,0,38173.5492,0.9411,21.6794,91,1,0
44.3173,0.1986,1,60281.5191,0.2883,41.428,76,2,2
17.7178,4.4887,0,88171.3901,6.0438,88.9711,31,1,1
26.9158,0.9443,0,57996.6747,3.2312,99.547,87,0,0
46.3833,2.3211,1,62855.1906,5.1189,108.8324,41,0,2
46.4171,1.2841,0,11703.5587,6.8184,7.3899,8,1,2
39.4555,2.9907,0,23617.501,6.4896,20.7058,3,1,1
35.252,4.5539,0,16016.2434,3.5943,93.9105,8,2,2
22.456,0.1747,0,105905.0869,7.5153,58.0944,94,0,0
23.9352,3.5305,1,78326.7028,7.4832,80.7746,38,0,1
16.0533,1.0442,1,67886.3626,3.5681,94.8488,98,2,2
41.717,4.8492,0,19243.7018,0.1076,4.5229,68,1,1
39.1836,4.5641,1,69301.2885,4.5323,2.3699,94,2,0
15.9027,0.9841,0,12376.9127,0.3512,41.967,72,0,0
32.7249,1.6217,0,104079.5952,8.2573,108.0026,39,0,0
34.184,4.545,1,20512.6017,8.1514,19.7796,50,0,0
34.2313,2.2796,0,3685.4536,1.9021,47.0986,77,2,1
