bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
31.6536,2.7029,1,116766.4876,1.3952,100.1765,5,1,1
18.4284,2.8091,1,44570.7543,2.5736,52.3592,80,0,1
28.872,0.8031,0,38308.6421,4.8405,94.423,39,2,2
49.3492,3.3052,1,43707.1443,8.4747,55.2906,6,1,1
20.6901,4.3675,0,26404.1222,2.6782,71.7729,43,2,2
24.9551,3.4535,0,87084.4799,7.9038,80.1977,80,0,2
10.7689,2.7315,0,76041.271,5.9013,14.4635,38,0,2
36.0124,1.0366,1,49742.1701,0.604,103.3834,36,0,1
38.5547,4.653,0,70217.5634,2.0123,26.4507,18,2,1
45.1088,1.4984,0,102283.5289,7.0864,8.4361,23,1,0
32.9875,3.0967,1,59788.1839,8.3217,110.425,93,0,2
15.7299,1.343,0,96869.4614,1.3635,54.3876,47,2,1
46.0798,2.6395,1,84850.597,3.1042,3.364,33,1,1
46.7953,3.3427,1,27444.274,5.8097,28.3018,45,1,1
22.1486,1.3319,0,69207.0537,9.0179,38.1189,19,1,1
18.5014,4.0399,1,59874.4173,6.7236,19.2568,14,2,0
17.0536,4.2661,0,78010.4094,9.4829,106.5914,47,2,2
29.8611,3.4022,1,59774.0742,0.1357,104.9385,1,2,2
46.4604,1.965,1,49015.6503,0.8287,39.333,62,0,2
48.1197,4.615,1,1027.1091,7.316,96.7482,6,2,1
22.652,3.4253,1,29245.9865,8.5312,5.7707,71,0,0
36.307,1.7846,0,41989.1989,2.6683,64.313,67,2,0
14.8495,4.1708,0,40202.7711,6.841,77.5193,1,1,2
28.9413,0.9947,1,111715.2029,0.8675,70.11,30,2,1
22.9223,1.1851,1,55814.1066,9.9985,69.3914,3,1,2
39.8648,2.7542,0,92713.4509,3.7022,38.5507,56,2,1
13.734,4.0003,1,24473.0134,1.2335,101.0029,31,2,0
36.3648,1.7372,0,83557.4256,6.6209,49.7517,89,2,1
36.772,1.8567,0,15674.9828,1.6643,110.9754,20,2,1
21.5737,3.5263,1,49368.0454,2.3436,94.895,78,2,1
40.757,0.4794,1,62067.3214,2.4344,100.877,85,0,1
33.6827,4.1878,0,87875.8985,7.6995,119.4309,10,0,2
21.561,1.8585,1,15205.5775,2.5528,114.172,89,2,2
13.1921,1.1305,1,34421.8693,2.3628,68.4752,27,1,0
18.8683,1.0258,0,104453.2605,0.3418,4.0662,85,0,2
41.3336,2.9972,1,3813.6502,6.8632,88.4404,1,0,2
48.0067,4.4449,0,27602.3006,6.3064,98.5871,41,1,0
13.8936,2.9147,0,94167.9255,0.8204,110.3002,13,0,0
48.2505,3.5632,1,63336.9058,7.781,64.2383,32,1,2
43.2527,4.2102,1,13281.2677,3.3236,35.5971,54,1,2
10.7792,4.0196,0,105370.329,9.132,37.4392,85,1,1
22.2756,1.4681,0,115292.0351,4.506,14.65,28,1,1
22.1246,0.1314,0,112158.9003,7.9826,38.2533,68,1,2
43.3168,2.6804,1,104672.4947,5.9056,107.1722,12,1,0
12.9157,3.5877,1,5219.8306,4.5154,13.6159,39,0,1
30.6349,4.1029,0,57468.0971,2.3217,18.8606,96,1,2
11.1321,4.0468,0,85841.084,1.0249,111.0186,11,1,2
41.5899,0.5851,1,30750.8477,0.5928,100.3355,15,1,2
39.999,1.6251,1,10919.5083,3.8049,2.3669,87,0,0
32.7381,0.1533,1,26198.3126,3.7691,49.7245,75,2,1
17.0842,1.2511,1,111847.8638,6.8014,91.1214,61,1,0
12.2021,2.8767,1,84689.4232,1.2299,5.2095,25,0,0
36.7003,3.438,0,41219.1782,2.2561,61.0798,28,2,1
20.8067,0.9512,1,106357.8281,4.8851,76.6496,38,0,0
41.3318,1.2699,1,93794.8972,9.0773,98.189,58,2,0
29.1811,1.3996,1,24834.7515,8.599,21.8123,65,0,1
34.5588,1.1576,1,29825.4919,1.0654,86.5555,40,0,2
30.0942,2.7522,1,82590.0888,3.7792,65.6228,7,0,2
45.0193,2.8789,0,2077.8755,3.2893,7.2582,47,2,0
16.403,3.4528,1,48227.0676,1.5296,47.9844,4,0,1
30.7319,2.2762,1,57308.1732,2.3901,26.8842,44,1,2
14.7023,1.3378,0,61387.1843,6.9331,44.2046,38,0,2
17.5592,3.6063,1,103950.0648,3.5766,74.017,84,0,0
40.9433,4.8256,1,5468.0236,7.8474,73.6453,85,2,0
29.3802,2.0578,0,5786.6544,6.2816,40.4013,47,0,1
23.4512,2.9742,0,112573.7045,8.4625,47.6969,62,0,2
48.6445,2.5119,0,107152.555,1.984,22.4611,81,0,0
48.4415,4.5302,0,1109.3827,8.8814,42.4398,94,0,0
14.5914,3.9765,0,18820.7761,4.3653,104.5915,60,2,1
36.1376,4.2276,0,33300.7302,4.4244,9.3501,100,2,1
24.8167,4.1521,0,114238.2635,1.6707,59.0977,49,1,0
44.9507,0.8482,1,60899.4341,8.7012,26.4722,84,0,1
42.2042,4.8756,1,6029.5836,9.528,29.8346,67,0,1
26.471,0.0707,0,1174.0956,1.9376,35.4014,20,1,0
33.0608,3.8575,1,70552.1455,0.7758,75.2357,77,2,0
32.3659,1.2688,1,9680.6376,6.2549,58.8283,52,0,1
37.5505,4.8004,0,106445.1435,8.8904,22.3375,48,2,2
19.655,4.022,0,11386.828,8.0882,74.764,50,0,0
18.1172,3.7516,0,54801.6028,1.6424,44.6881,58,0,1
38.3322,3.7038,1,74219.585,0.5961,67.6899,9,2,2
37.304,2.7174,1,115474.8075,5.0537,112.8778,84,2,0
29.7363,2.787,0,60079.2745,3.1168,33.7285,58,1,1
39.7737,0.9137,0,92701.0585,0.2269,58.8097,23,0,0
48.316,1.9858,0,31801.921,7.0262,86.8653,36,2,2
33.8358,1.9808,0,110483.809,7.4885,54.6678,46,2,2
11.2925,3.0388,0,61297.4364,7.9844,102.1324,48,0,1
16.8951,4.976,0,116885.3228,5.0077,34.1189,58,0,2
48.1779,2.6126,0,32238.3589,7.5719,87.0354,95,0,1
13.8616,4.2384,0,33397.5423,3.9049,5.9976,89,1,0
24.1291,0.9667,1,109857.4282,8.2143,84.1735,26,1,2
30.4983,0.0107,1,44389.5991,0.702,5.9252,51,0,1
40.5499,0.8444,1,86640.0659,4.1156,3.2189,26,1,0
38.8479,4.8107,1,97042.4823,0.4359,4.1703,94,0,1
20.2312,3.6141,0,111201.8572,0.9684,25.6149,93,0,2
10.3974,4.9281,0,92414.5105,4.5891,103.1214,20,2,1
45.4148,2.7074,1,33341.6629,4.9047,3.9202,72,2,1
21.6634,3.4682,0,109163.1563,2.5293,47.6789,25,1,1
38.4306,0.3811,1,84697.6079,3.4239,71.654,43,0,2
30.4985,3.1044,0,64721.3954,8.323,102.0568,54,1,1
39.8178,3.7958,1,75879.1406,6.8868,93.564,36,2,0
28.4206,1.6127,1,36908.8603,5.9073,106.1242,100,0,0
37.4605,2.9003,0,86238.0706,2.5399,100.5611,96,2,0
49.6429,3.221,0,100615.5486,5.5863,4.7841,13,1,2
44.7556,1.0151,0,46544.711,5.6294,42.2986,63,2,0
38.0823,0.476,0,114049.5871,8.611,99.6814,78,1,1
34.1336,3.9363,1,58287.7907,9.6064,11.8374,70,0,2
14.0429,1.8786,0,35683.4852,5.0171,93.9342,27,2,0
10.4349,3.7725,0,20233.3527,5.4846,3.0546,95,2,1
20.7175,3.8307,0,91232.605,2.3348,42.8756,97,2,0
16.7138,0.6951,1,4130.5422,5.1215,73.1006,93,1,1
18.6724,3.4289,1,87839.9122,0.4466,66.0683,71,1,0
17.4342,4.7425,0,63221.7434,6.6175,46.941,55,2,1
26.9431,4.5111,0,55181.1579,6.2124,94.6159,28,0,0
48.7179,1.9701,1,85121.8455,9.2651,85.1503,73,2,2
22.3266,4.0951,0,51586.2352,9.9117,76.0618,19,2,0
40.3451,2.3963,1,115833.4418,3.4131,95.1435,100,1,2
11.1102,3.8547,0,22540.1097,6.0105,25.9997,85,1,1
15.4698,1.1919,1,87808.7473,3.795,66.7556,3,1,2
38.3544,3.8899,1,109999.9002,7.8244,89.9968,81,0,0
11.581,1.8981,1,71828.9084,4.0994,75.332,45,0,1
35.0207,4.9161,0,88033.1149,8.0478,24.8605,64,0,2
12.1823,0.8641,0,79860.6347,1.9476,2.9958,89,1,1
25.2151,4.7218,1,111265.2292,3.3423,105.071,55,1,2
31.4575,0.5227,1,116513.9401,8.7363,100.6078,99,0,1
47.9479,2.6005,0,95658.5476,4.0191,51.7771,34,1,0
26.2594,0.3643,0,5546.6214,3.7108,28.7048,92,0,2
46.0842,1.7793,0,31165.3325,6.6713,114.3146,1,2,2
25.8181,3.054,1,69121.7857,4.176,6.2861,36,1,0
36.6268,0.1778,1,48627.5882,8.4887,26.1043,17,1,1
48.0545,2.3666,0,107583.0466,4.8056,17.8248,98,0,2
49.5814,1.4109,0,64885.5795,0.1487,1.9589,69,1,0
36.8636,4.3176,0,108703.1716,6.7196,118.903,32,1,2
48.4288,4.9994,1,86255.6804,5.4508,64.8855,8,2,1
45.1586,3.9799,0,47311.9934,2.2185,36.5757,20,1,0
48.6097,3.1649,0,15172.9804,2.7168,89.8686,35,1,1
34.2441,1.1942,0,80830.2949,1.9693,90.0321,83,2,1
14.4636,4.6269,0,99929.33,4.6641,107.644,78,1,1
31.1421,1.4199,1,100241.2316,6.5767,117.3346,87,1,0
43.2208,2.9174,0,40890.7265,1.9812,74.4596,28,0,2
11.6219,0.3471,0,89368.3364,3.1292,77.4913,13,0,1
45.9456,1.8784,0,15497.421,5.7964,50.3764,0,0,0
32.0067,3.5933,0,43809.3465,6.5469,14.6646,37,2,2
44.7501,3.5184,1,81907.365,7.7871,109.0406,86,0,1
43.1816,1.2354,0,13512.7495,7.4765,19.0431,34,0,1
33.6416,2.2164,1,71909.3608,4.6388,28.4067,31,2,0
45.3815,4.7539,1,12378.3534,5.5405,104.1553,21,1,0
21.6834,0.6291,0,116518.9208,9.7958,79.1119,80,1,0
16.0478,2.2044,1,6125.178,1.3404,35.1741,52,0,2
10.4967,4.4721,0,112694.6051,9.835,60.521,96,2,0
18.7427,4.0414,1,17416.2604,3.5834,29.5222,93,1,1
36.4688,1.6814,1,65564.5176,1.3896,6.5601,54,2,1
44.0489,0.3836,0,115817.0478,8.5051,97.4054,83,2,2
49.4395,2.1593,0,27060.3126,1.123,96.8357,31,1,2
25.9391,2.3541,1,2502.9495,0.8385,119.8573,78,2,2
46.2946,2.9067,1,89249.7371,0.8781,93.4891,26,2,2
19.7993,3.5885,1,72531.6872,2.9982,118.185,55,0,1
47.3805,0.7602,1,68207.8704,6.4284,47.7518,13,1,0
17.6826,0.5231,1,66833.0051,4.5975,21.6355,94,1,2
38.5801,3.799,1,50811.0962,3.6971,42.0216,10,1,1
25.9886,0.6247,1,93958.9096,8.9867,36.8731,96,0,0
42.5328,4.0858,1,13246.7411,9.3391,45.2017,24,1,2
37.6161,1.5732,0,21455.0996,8.3132,96.3031,30,2,0
22.5979,4.2061,0,91764.6553,9.9979,77.1566,10,1,1
17.5477,2.4994,1,9024.9691,2.242,72.2764,9,1,2
24.1157,4.7784,0,49439.2238,9.9908,37.8699,50,2,0
15.5245,2.3045,1,58636.403,9.972,94.4667,73,0,2
40.2872,3.5843,1,100187.0358,9.5026,8.099,86,2,1
14.3235,3.9709,0,55251.4136,0.8448,57.116,64,0,1
40.2819,1.7791,0,60745.6096,1.4139,87.6004,85,1,1
44.9388,3.8621,0,65643.3231,9.8061,81.5178,6,1,2
16.5531,2.2395,1,16283.185,2.5138,23.5137,5,2,1
18.8536,0.7371,1,81934.2639,8.6974,44.4839,94,1,1
49.8058,0.9841,1,47015.9002,5.1117,42.0412,50,2,1
47.8782,4.8519,0,47041.4671,5.3664,88.6196,5,0,2
12.7329,3.4464,1,95007.4406,8.2303,100.6788,95,0,1
23.7201,3.084,0,41412.9229,7.6239,18.2665,84,2,1
14.1837,4.7965,0,102137.1665,5.2895,20.8417,57,0,1
20.9088,3.8624,0,48639.0439,4.6928,69.2049,3,1,1
20.0817,4.9788,1,85415.0463,9.5036,11.8349,62,0,1
37.5944,3.7869,1,74755.7251,6.1961,20.1479,57,2,1
45.1242,4.0296,0,8967.9242,5.2264,43.3727,33,2,2
15.8891,3.3642,1,40580.3983,1.6702,24.0709,46,2,1
15.8838,4.9065,1,54274.3739,0.3061,70.3683,47,0,2
42.3061,4.1513,0,34401.7166,4.3756,13.1572,23,0,1
12.9093,1.3521,1,38555.3445,4.5191,34.5721,26,1,2
27.8238,2.6089,0,58041.488,5.4798,59.3465,32,0,1
11.74,0.7865,0,59380.653,4.8751,114.0868,61,1,1
28.5534,1.1264,0,55.9509,7.6176,68.2229,23,0,1
26.7421,2.9154,0,62846.3817,6.5157,68.5544,30,2,2
49.8645,0.6228,0,97986.2094,0.2544,55.2378,63,2,1
26.2849,4.404,1,90339.3238,1.738,77.4284,68,2,1
44.5693,4.3105,1,95445.2126,5.4402,113.2512,75,0,2
21.7842,4.4049,1,118935.7064,4.6616,57.867,13,2,0
15.0838,2.6002,0,25179.4398,0.8933,28.3095,36,0,2
42.7377,4.3946,1,2135.719,8.6548,35.883,63,2,1
48.2861,4.2707,0,85492.6382,1.6737,36.599,65,1,0
39.35,4.9529,1,92601.7781,6.651,112.437,21,0,0
16.5585,1.8213,0,70134.9009,9.8466,71.264,38,2,1
10.2468,3.0805,1,20072.7655,8.0488,112.3333,2,2,1
46.073,4.9889,1,117173.2394,9.6699,80.0714,6,0,0
45.0909,2.9571,1,97059.6326,6.6996,113.8814,92,2,2
12.3188,4.783,1,97188.8867,1.2806,91.2002,95,1,2
45.2982,4.1596,0,86451.3066,2.0876,60.5989,58,2,2
24.1525,3.8031,0,72694.02,2.2061,103.8577,57,1,2
28.0635,2.3381,0,80361.5403,5.1856,29.4673,68,2,2
42.4489,2.2859,1,70267.0447,1.9965,62.6727,31,1,1
15.2623,1.3383,1,39468.4767,4.4359,96.652,6,1,2
24.3492,1.3114,0,116546.5881,2.564,38.4614,63,1,2
47.8024,1.3729,0,6371.7551,9.3413,49.9539,8,1,1
44.2137,0.1001,0,99615.8853,0.3503,72.9179,88,2,2
21.1668,0.3874,1,54740.8716,1.9479,94.8387,67,2,2
44.3787,0.1204,0,90784.075,1.6744,79.079,88,0,0
24.3647,3.8272,1,10138.7727,7.8565,67.2434,58,2,2
42.3513,2.4969,1,27427.1482,4.2806,78.7211,33,0,0
14.9732,0.8362,1,15969.7526,1.4503,75.8918,83,1,1
34.1018,3.0186,1,77044.8987,3.0946,76.8757,90,0,2
37.0858,2.4906,0,40728.6934,6.7285,35.6724,51,2,0
44.3825,3.6267,1,49338.6152,8.1616,103.3929,82,1,2
17.2207,2.2936,0,7197.1829,6.916,114.9528,18,2,0
39.8986,1.7985,1,53835.1072,5.3446,102.1124,44,0,2
29.2705,4.2565,1,7590.3383,4.0869,31.3412,88,1,0
10.2092,3.9181,1,18942.1129,4.7785,107.1085,27,2,0
21.6999,3.9543,1,73429.1096,6.0114,54.4583,28,0,2
39.214,3.5035,1,14688.1203,9.1322,108.7168,39,2,1
36.2372,1.3265,0,8265.3448,3.9435,94.718,40,0,0
14.9831,0.6824,1,88520.914,1.3,51.7235,71,1,2
48.1045,0.603,0,75998.5324,3.8391,11.1057,89,2,2
28.2383,4.996,1,1445.3678,9.3105,29.2433,60,0,1
19.7815,1.6631,0,76272.641,3.5526,85.2172,85,1,1
49.7048,0.7954,1,12947.3107,5.0144,39.3409,53,0,1
26.1167,4.0629,0,24826.4808,0.525,111.4159,25,1,2
18.9781,1.997,0,70187.8287,7.3374,75.6161,53,2,2
40.6671,3.1478,0,58041.2196,4.8311,42.528,51,0,0
25.8688,4.4096,0,38294.0269,5.2569,33.1219,5,0,2
18.4125,0.1449,1,109000.634,4.6648,34.7298,86,2,1
23.6565,0.4288,1,16702.8896,3.235,116.0163,64,1,0
45.3666,4.0888,0,4700.4609,7.8184,41.8149,93,2,0
13.5,3.6975,1,92201.311,5.8066,92.5364,18,1,1
11.8592,3.9768,1,110535.1692,3.1197,83.4669,9,2,0
43.5894,4.914,0,5004.3165,0.4411,39.0688,39,1,1
42.2471,2.6331,0,66719.496,3.8814,91.2771,94,2,1
42.8194,2.0898,1,12621.0536,1.9981,58.1392,87,2,1
27.2815,0.8382,0,63790.0729,1.0937,105.0356,32,0,2
23.3373,2.5108,1,68639.7766,1.4789,113.2836,72,0,2
45.5761,1.6404,1,40886.5921,9.6437,24.896,62,2,1
19.6962,2.6234,1,19056.826,4.9973,61.0108,90,2,1
22.2937,4.6106,1,98376.0111,1.5183,72.9557,62,1,0
17.6513,4.3501,1,118065.2199,0.5395,75.4005,23,1,2
21.5125,2.6232,1,84003.8922,8.5676,106.7413,77,2,1
29.6241,4.8413,1,57195.6002,5.5385,82.702,21,0,1
46.1939,2.6764,1,93449.6053,9.839,0.7337,18,2,1
10.0398,0.6605,0,51263.3349,4.377,31.2113,80,1,0
10.2253,0.9304,1,62593.0211,7.6669,15.4253,92,2,0
16.9772,3.4877,0,22723.4638,4.1698,91.7425,9,0,0
36.8631,0.5793,0,28583.0024,6.161,3.1568,19,0,1
27.5886,1.5038,0,603.0681,2.742,110.6136,60,2,1
38.5315,3.03,1,90274.516,3.111,81.5975,63,0,0
39.1795,1.7678,1,102289.2574,7.3224,103.8292,40,1,1
13.3309,4.4813,0,49693.4049,5.3453,50.0484,84,2,1
21.3584,0.8504,1,48781.4687,2.9825,103.4271,5,2,0
18.8,2.1993,0,59653.8544,4.3516,41.7585,13,2,2
48.3175,3.4219,1,99885.5039,5.6204,61.8016,89,0,1
18.7082,0.4408,0,53832.6539,3.936,32.4867,43,0,1
20.7129,1.5509,0,112488.7677,0.835,70.2983,21,2,1
49.145,2.0905,0,57474.7949,2.2975,12.2724,50,1,1
27.9222,0.3246,0,46593.3844,5.5193,68.0393,5,2,0
35.825,3.1195,0,72210.7642,2.1927,32.7255,46,0,2
49.3839,0.8018,0,3433.5226,2.91,29.074,44,1,1
30.3522,0.0861,0,102940.8301,2.0599,16.5191,40,1,0
18.8977,0.6606,0,111666.0023,3.7595,12.695,27,1,1
40.3856,2.3987,0,46859.041,3.3704,56.0956,46,0,1
34.7282,4.2131,0,102720.6546,4.8864,60.65,46,2,1
49.3282,4.7059,0,44838.0222,6.4447,54.9832,26,2,2
24.2922,2.3467,0,97139.58,1.4824,33.7513,26,2,1
29.3359,2.4579,1,9876.3659,2.2094,100.5047,96,2,1
41.4168,1.5223,1,44998.7591,1.2713,108.4951,29,0,0
37.1629,4.9,0,28364.4217,5.5734,103.7674,47,2,0
30.2563,1.4179,1,25320.2009,3.0488,64.1655,63,0,1
31.0801,4.9469,1,117699.1533,9.4859,106.8296,90,0,1
41.3322,0.1718,0,106173.0773,7.7839,23.4761,77,1,2
18.7291,0.6261,1,101193.492,0.1075,55.1575,5,2,0
13.7257,1.2636,1,89480.793,8.3734,55.8133,53,1,0
14.5135,0.6579,1,27974.0901,6.8561,7.3994,6,0,2
28.1945,3.4095,1,99927.6161,2.4908,38.7471,23,2,2
31.2479,2.959,0,22589.6091,4.6604,40.0112,57,1,1
24.5692,1.7063,0,85314.9056,8.2846,27.8549,23,2,1
16.8721,3.0328,1,3297.9561,0.9498,62.0171,24,0,1
12.374,2.0607,0,32755.7606,9.6992,99.8938,23,1,0
18.0428,1.5406,1,91510.5877,9.2124,1.2675,44,2,2
20.2746,0.2591,0,27554.3137,2.3717,99.9549,49,0,1
30.9759,3.5281,1,7489.7973,1.0764,18.3094,54,0,0
38.8356,1.626,0,27594.0486,9.2134,5.672,89,2,2
27.6762,3.8779,0,92740.3171,5.7491,46.5533,94,1,0
23.6533,2.3103,1,44790.4814,4.6676,80.3029,28,1,0
38.0633,4.9946,0,48841.3758,1.7334,11.7055,3,1,0
28.6931,3.8144,0,19147.3623,7.6637,57.6225,42,0,0
46.3115,1.5163,0,23403.9778,2.765,9.7979,48,1,0
13.2974,3.7606,0,41832.8233,6.2162,6.9489,63,2,0
29.6421,1.5619,0,115823.407,2.198,71.5312,100,1,1
38.2531,1.4116,0,16321.8773,5.8062,19.9841,78,2,2
24.7756,4.6279,0,3309.2484,8.9772,118.0904,40,1,2
38.2583,3.4502,0,35899.8208,1.9722,44.3676,68,1,0
11.8427,4.7588,0,21481.865,0.4067,48.307,62,2,1
28.0703,3.939,1,102434.6073,9.1946,84.7141,56,0,1
36.4901,1.3403,0,49563.9247,3.5694,57.3088,13,1,2
13.4291,0.5006,1,73718.7963,9.4056,19.662,56,0,1
31.947,3.0748,0,29972.3698,7.6926,71.7066,68,1,1
30.92,3.0194,0,2053.0831,4.677,12.5147,89,2,2
19.2723,0.3185,0,104220.9426,7.03,85.6119,67,1,0
36.5121,2.3551,0,116524.505,1.9751,38.1442,20,0,2
25.3371,0.8613,0,72830.7573,8.9466,87.5319,47,0,2
41.5516,0.6142,0,34881.4264,6.9163,51.3519,63,2,1
12.7239,1.3793,1,109305.1818,3.8184,104.9254,25,2,1
19.7119,2.5392,1,84729.1855,5.3764,29.6882,27,2,2
35.0068,4.603,0,97873.6878,6.2133,107.6354,58,0,2
13.0629,1.8203,0,7146.2663,4.1973,76.6799,29,1,0
20.0863,4.4995,1,24081.321,2.6109,117.3982,24,0,1
11.5311,0.5035,1,33393.6546,9.0853,75.6252,48,1,2
33.0181,2.6905,1,16239.2706,8.1635,113.0041,51,0,0
21.9262,0.8892,0,109453.5162,9.6734,78.4085,14,2,1
21.2543,3.297,0,101296.9522,5.6038,78.3596,20,0,1
10.0122,1.9356,0,7621.4151,9.5166,13.2367,1,2,1
41.0935,3.5189,1,98523.0892,0.2028,12.199,78,0,2
46.3829,2.1195,1,47650.8455,5.5126,41.6498,29,2,2
41.5899,1.6992,0,37909.5264,6.5578,26.4406,32,0,1
23.4984,3.5194,0,66181.6692,6.6191,96.19,54,1,0
33.9359,1.7646,0,47108.5721,9.7824,91.9104,78,0,0
29.2143,2.1142,0,108958.6392,0.8632,95.4418,86,0,0
38.1975,3.3776,0,88085.8094,6.0408,70.4262,12,1,2
18.2732,3.7527,0,27325.3416,3.2719,96.7391,77,2,2
